,REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,VECTOR,COORDINATE,VALUE,TERMINATED
746201,2010-01,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,157.9,0
746202,2010-01,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,100.0,0
746203,2010-01,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,119.0,0
746204,2010-01,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,134.6,0
746205,2010-01,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,131.8,0
746206,2010-01,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,143.3,0
746207,2010-01,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,109.6,0
746208,2010-01,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,113.2,0
746209,2010-01,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,117.3,0
746210,2010-01,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,108.1,0
746211,2010-01,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,104.3,0
746212,2010-01,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,101.1,0
746213,2010-01,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,107.9,0
746214,2010-01,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,127.6,0
746215,2010-01,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,109.8,0
746216,2010-01,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,106.9,0
746217,2010-01,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,113.9,0
746218,2010-01,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,100.7,0
746219,2010-01,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,91.7,0
746220,2010-01,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,62.5,0
746221,2010-01,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,117.2,0
746222,2010-01,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,70.7,0
746223,2010-01,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,82.9,0
746224,2010-01,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,65.5,0
746225,2010-01,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,128.6,0
746226,2010-01,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,141.3,0
746227,2010-01,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,124.7,0
746228,2010-01,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,127.4,0
746229,2010-01,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,132.9,0
746230,2010-01,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,113.1,0
746231,2010-01,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,133.0,0
746232,2010-01,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,111.7,0
746233,2010-01,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,118.8,0
746234,2010-01,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,108.7,0
746235,2010-01,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,110.2,0
746236,2010-01,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,104.1,0
746237,2010-01,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,110.0,0
746238,2010-01,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,154.6,0
746239,2010-01,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,154.4,0
746241,2010-01,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,112.9,0
746242,2010-01,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,111.6,0
746243,2010-01,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,113.8,0
746246,2010-01,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,112.7,0
746247,2010-01,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,113.5,0
746248,2010-01,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,113.3,0
746250,2010-01,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,112.0,0
746251,2010-01,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,124.8,0
746252,2010-01,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,103.4,0
746253,2010-01,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,130.5,0
746257,2010-01,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,106.6,0
746258,2010-01,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,86.2,0
746259,2010-01,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,90.5,0
746260,2010-01,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,123.6,0
746261,2010-01,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,121.5,0
746268,2010-01,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,114.5,0
746269,2010-01,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,117.7,0
746270,2010-01,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,109.4,0
746271,2010-01,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,121.9,0
746272,2010-01,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,119.0,0
748158,2010-02,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,115.1,0
748159,2010-02,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,123.3,0
748160,2010-02,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,123.4,0
748161,2010-02,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,120.7,0
748162,2010-02,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,115.3,0
748163,2010-02,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,120.7,0
748164,2010-02,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,98.0,0
748165,2010-02,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,137.5,0
748166,2010-02,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,141.9,0
748167,2010-02,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,113.6,0
748168,2010-02,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,112.9,0
748169,2010-02,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,117.6,0
748170,2010-02,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,132.7,0
748171,2010-02,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,132.9,0
748172,2010-02,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,129.7,0
748173,2010-02,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,126.6,0
748174,2010-02,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,133.2,0
748175,2010-02,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,129.7,0
748176,2010-02,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,140.8,0
748177,2010-02,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,146.8,0
748178,2010-02,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,129.7,0
748179,2010-02,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,110.5,0
748180,2010-02,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,101.8,0
748181,2010-02,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,124.6,0
748182,2010-02,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,106.7,0
748183,2010-02,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,99.8,0
748184,2010-02,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,137.2,0
748185,2010-02,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,125.7,0
748186,2010-02,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,127.9,0
748187,2010-02,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,145.7,0
748188,2010-02,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,123.6,0
748189,2010-02,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,125.7,0
748190,2010-02,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,123.0,0
748191,2010-02,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,118.6,0
748192,2010-02,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,108.5,0
748193,2010-02,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,108.5,0
748194,2010-02,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,123.4,0
748195,2010-02,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,134.6,0
748196,2010-02,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,132.2,0
748197,2010-02,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,172.7,0
748198,2010-02,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,116.3,0
748199,2010-02,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,123.8,0
748200,2010-02,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,119.3,0
748201,2010-02,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,179.0,0
748202,2010-02,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,88.6,0
748203,2010-02,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,181.3,0
748204,2010-02,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,109.3,0
748205,2010-02,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,117.7,0
748206,2010-02,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,113.2,0
748207,2010-02,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,116.7,0
748208,2010-02,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,91.0,0
748209,2010-02,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,130.7,0
748210,2010-02,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,106.5,0
748211,2010-02,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,108.0,0
748212,2010-02,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,122.3,0
748213,2010-02,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,114.4,0
748214,2010-02,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,95.2,0
748215,2010-02,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,93.7,0
748216,2010-02,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,91.1,0
748217,2010-02,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,101.5,0
748218,2010-02,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,86.5,0
748219,2010-02,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,84.2,0
748220,2010-02,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,86.5,0
748221,2010-02,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,90.2,0
748222,2010-02,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,84.4,0
748223,2010-02,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,82.5,0
748224,2010-02,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,88.8,0
748225,2010-02,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,79.7,0
748226,2010-02,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,87.8,0
748227,2010-02,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,112.7,0
748228,2010-02,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,115.0,0
748229,2010-02,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,118.5,0
748230,2010-02,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,118.7,0
748231,2010-02,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,92.2,0
748232,2010-02,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,92.1,0
748233,2010-02,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,92.9,0
748234,2010-02,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,144.4,0
748235,2010-02,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,142.1,0
748236,2010-02,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,123.9,0
748237,2010-02,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,155.2,0
748238,2010-02,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,160.3,0
748239,2010-02,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,100.0,0
748240,2010-02,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,115.9,0
748241,2010-02,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,134.7,0
748242,2010-02,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,132.0,0
748243,2010-02,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,143.3,0
748244,2010-02,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,104.6,0
748245,2010-02,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,113.4,0
748246,2010-02,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,117.1,0
748247,2010-02,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,107.6,0
748248,2010-02,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,103.9,0
748249,2010-02,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,100.2,0
748250,2010-02,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,108.2,0
748251,2010-02,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,127.6,0
748252,2010-02,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,110.4,0
748253,2010-02,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,107.0,0
748254,2010-02,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,115.2,0
748255,2010-02,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,103.1,0
748256,2010-02,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,94.8,0
748257,2010-02,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,62.9,0
748258,2010-02,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,117.2,0
748259,2010-02,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,72.0,0
748260,2010-02,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,93.1,0
748261,2010-02,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,70.9,0
748262,2010-02,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,128.3,0
748263,2010-02,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,141.3,0
748264,2010-02,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,124.7,0
748265,2010-02,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,127.4,0
748266,2010-02,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,132.9,0
748267,2010-02,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,113.1,0
748268,2010-02,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,133.7,0
748269,2010-02,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,112.3,0
748270,2010-02,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,120.1,0
748271,2010-02,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,109.0,0
748272,2010-02,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,111.1,0
